layer,key,shape,numel,norm_a,norm_b,norm_ratio,mean_a,mean_b,mean_ratio,std_a,std_b,std_ratio,zero_frac_a,zero_frac_b,cos_sim,rel_l2_err,mean_rel_diff,max_rel_diff,pearson,max_abs_diff,mean_abs_diff,spearman,q01_abs_diff,q05_abs_diff,q50_abs_diff,q95_abs_diff,q99_abs_diff,shape_a,shape_b,note
14,model.layers.14.self_attn.o_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(7168, 12288)","(7168, 16384)",shape_mismatch
14,model.layers.14.self_attn.q_a_layernorm.weight,"(1536,)",1536.0,28.781591415405273,62.75537109375,0.4586315155029297,0.7040335536003113,1.500387191772461,0.4692345857620239,0.20891791582107544,0.5592802166938782,0.37354785203933716,0.0,0.0,0.8945768475532532,1.3612759113311768,1.6608060598373413,12.402597427368164,-0.03748595342040062,2.171875,0.8986346125602722,-0.035232555121183395,0.03125,0.1318359375,0.9375,1.583984375,1.8462891578674316,,,
14,model.layers.14.self_attn.q_a_proj.weight,"(1536, 7168)",11010048.0,62.17121887207031,314810.125,0.00019748798513319343,6.371344625222264e-06,-0.0024484070017933846,6371344.5,0.018736770376563072,94.8755111694336,0.00019748795602936298,0.0,1.0354178812121972e-05,-0.00023125701409298927,5063.599609375,56138.3359375,35468115968.0,-0.00023124883591663092,448.0654296875,72.51066589355469,-0.00027619709726423025,0.95233154296875,4.9785614013671875,56.007232666015625,192.0068359375,256.01513671875,,,
14,model.layers.14.self_attn.q_b_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,"(12288, 1536)","(24576, 1536)",shape_mismatch
15,model.layers.15.input_layernorm.weight,"(7168,)",7168.0,6.517497539520264,3.3589353561401367,1.9403462409973145,0.07654507458209991,0.03954216465353966,1.9357836246490479,0.008178104646503925,0.003227914683520794,2.5335566997528076,0.0,0.0,0.9910170435905457,0.4940885305404663,0.4789634943008423,0.8278008103370667,-0.003161402652040124,0.19482421875,0.03701666742563248,-0.013469716534018517,0.02107910066843033,0.0263671875,0.036376953125,0.048583984375,0.06518316268920898,,,
15,model.layers.15.mlp.gate.e_score_correction_bias,"(256,)",256.0,57.50051498413086,50.311973571777344,1.1428793668746948,3.59368896484375,3.144495964050293,1.1428505182266235,0.025892650708556175,0.00395135348662734,6.552855968475342,0.0,0.0,0.9999738335609436,0.12520046532154083,0.12494895607233047,0.13438481092453003,0.056574977934360504,0.48714494705200195,0.4491930902004242,0.0037100885529071093,0.3260135352611542,0.4028205871582031,0.45169544219970703,0.4764763116836548,0.48114538192749023,,,
15,model.layers.15.mlp.gate.weight,"(256, 7168)",1835008.0,63.85078048706055,49.86556625366211,1.2804583311080933,0.00018512079259380698,0.00033501055440865457,0.5525819659233093,0.047135040163993835,0.03680982440710068,1.2805016040802002,0.0,0.0,-0.0035167126916348934,1.2709869146347046,7.658829212188721,1154136.375,-0.0035526296123862267,0.5546875,0.047247301787137985,-0.002689425367861986,0.000732421875,0.003662109375,0.03932392597198486,0.11767578125,0.15972900390625,,,
15,model.layers.15.mlp.shared_experts.down_proj.weight,"(7168, 2048)",14680064.0,42.938865661621094,231562.5625,0.0001854309521149844,2.060468432318885e-06,0.007649784907698631,0.0002693498390726745,0.011206927709281445,60.43720626831055,0.00018543093756306916,0.0,1.71661376953125e-05,0.00032415540772490203,5392.8427734375,89205.640625,219902328832.0,0.00032413212466053665,448.041015625,44.529605865478516,0.0003690843877848238,0.5601654052734375,2.7530517578125,32.012451171875,120.0068359375,191.9908447265625,,,
15,model.layers.15.mlp.shared_experts.gate_proj.weight,"(2048, 7168)",14680064.0,76.84117889404297,154447.515625,0.0004975229385308921,4.140424061915837e-05,0.0798100158572197,0.0005187850329093635,0.020055297762155533,40.310302734375,0.0004975228803232312,0.0,3.392355938558467e-05,-0.0009644059464335442,2009.9588623046875,34416.296875,46787727360.0,-0.0009684975375421345,448.07421875,26.24941635131836,-0.0008827739511616528,0.307098388671875,1.506195068359375,17.998336791992188,72.02734375,159.93701171875,,,
15,model.layers.15.mlp.shared_experts.up_proj.weight,"(2048, 7168)",14680064.0,42.66204833984375,231356.515625,0.00018439959967508912,2.6082068416144466e-06,-0.014918994158506393,2608206.75,0.011134679429233074,60.38343048095703,0.0001843995851231739,0.0,1.9618444639490917e-05,4.7151399485301226e-05,5423.005859375,68517.6171875,40063176704.0,4.7209268814185634e-05,448.041015625,44.43624496459961,0.00018836933304555714,0.5631775856018066,2.75848388671875,32.0045166015625,127.978271484375,191.986328125,,,
