layer,key,shape,numel,norm_a,norm_b,norm_ratio,mean_a,mean_b,mean_ratio,std_a,std_b,std_ratio,zero_frac_a,zero_frac_b,cos_sim,rel_l2_err,mean_rel_diff,max_rel_diff,pearson,max_abs_diff,mean_abs_diff,spearman,q01_abs_diff,q05_abs_diff,q50_abs_diff,q95_abs_diff,q99_abs_diff,spec_rel_l2_err,spec_a_max,spec_a_min,spec_b_max,spec_b_min,spec_topk_u_cos_mean,spec_topk_u_cos_min,spec_topk_v_cos_mean,spec_topk_v_cos_min,spec_subspace_overlap_u,spec_subspace_overlap_v,shape_a,shape_b,note
54,model.layers.54.mlp.shared_experts.down_proj.weight,"(7168, 2048)",14680064.0,42.25442123413086,258464.078125,0.00016348276403732598,-9.516547834209632e-07,-0.01052500493824482,-951654.8125,0.011028289794921875,67.45842742919922,0.00016348276403732598,0.0,1.737049751682207e-05,-3.06482361338567e-05,6116.85302734375,77353.3984375,84080304128.0,-3.0661602067993954e-05,448.0458984375,50.03904342651367,0.00015212238940875977,0.5636444091796875,2.966796875,36.025390625,143.9903564453125,207.99578857421875,6115.9482421875,"tensor(6.6717, device='cuda:0')","tensor(0.2343, device='cuda:0')","tensor(26657.4316, device='cuda:0')","tensor(1255.6924, device='cuda:0')",0.008952106349170208,6.360773841151968e-05,0.018053453415632248,0.00019381065794732422,0.011797093786299229,0.022398976609110832,,,
54,model.layers.54.mlp.shared_experts.gate_proj.weight,"(2048, 7168)",14680064.0,57.48757553100586,267196.4375,0.0002151509834220633,-3.1757241231389344e-05,-0.1723169982433319,-31757242.0,0.015004068613052368,69.73733520507812,0.00021515115804504603,0.0,1.5735626220703125e-05,-0.00012524143676273525,4647.8994140625,54278.50390625,78536548352.0,-0.00013047194806858897,448.060791015625,50.31281280517578,-0.0003153391007799655,0.618896484375,3.01068115234375,36.00183868408203,144.00750732421875,224.00335693359375,4646.845703125,"tensor(14.9229, device='cuda:0')","tensor(0.2893, device='cuda:0')","tensor(90643.4609, device='cuda:0')","tensor(965.4329, device='cuda:0')",0.022572914138436317,0.0005939807160757482,0.009305293671786785,0.0004253169463481754,0.02230076678097248,0.011794380843639374,,,
54,model.layers.54.mlp.shared_experts.up_proj.weight,"(2048, 7168)",14680064.0,41.10698318481445,252560.53125,0.00016276091628242284,3.2818508088894305e-07,-0.011375152505934238,328185.09375,0.010728812776505947,65.91761779785156,0.00016276093083433807,0.0,1.539502954983618e-05,0.0002845604030881077,6143.98095703125,63881.26953125,39673098240.0,0.00028456535073928535,448.038818359375,49.004390716552734,0.00020350156410131603,0.6363525390625,3.249995470046997,36.007720947265625,128.0184326171875,207.978515625,6143.013671875,"tensor(6.1338, device='cuda:0')","tensor(0.2918, device='cuda:0')","tensor(34523.9297, device='cuda:0')","tensor(1400.4647, device='cuda:0')",0.018156100064516068,0.00024356583890039474,0.009176017716526985,5.911769676458789e-06,0.021914042532444,0.011851085349917412,,,
54,model.layers.54.post_attention_layernorm.weight,"(7168,)",7168.0,43.947288513183594,67.93423461914062,0.6469092965126038,0.5188122987747192,0.8015560507774353,0.6472564339637756,0.016625214368104935,0.03674284741282463,0.4524748623371124,0.0,0.0,0.9984436631202698,0.5502023100852966,0.5664992332458496,106.70731353759766,0.0033963227178901434,0.80108642578125,0.28446388244628906,0.002217934001237154,0.21746093034744263,0.25390625,0.28515625,0.3125,0.328125,0.5458115935325623,"tensor(43.9473, device='cuda:0')","tensor(43.9473, device='cuda:0')","tensor(67.9342, device='cuda:0')","tensor(67.9342, device='cuda:0')",1.0,1.0,0.9984434843063354,0.9984434843063354,1.0,0.9984438419342041,,,
54,model.layers.54.self_attn.kv_a_layernorm.weight,"(512,)",512.0,8.11005687713623,40.890010833740234,0.1983383446931839,0.35309720039367676,1.8021240234375,0.19593390822410583,0.06152491271495819,0.1340162456035614,0.45908549427986145,0.0,0.0,0.9832174777984619,4.062770366668701,4.565912246704102,93.96774291992188,0.06075771898031235,1.824951171875,1.449965238571167,0.05155279487371445,0.8708398342132568,1.345703125,1.455078125,1.614013433456421,1.735468864440918,4.041889190673828,"tensor(8.1101, device='cuda:0')","tensor(8.1101, device='cuda:0')","tensor(40.8900, device='cuda:0')","tensor(40.8900, device='cuda:0')",1.0,1.0,0.9832172393798828,0.9832172393798828,1.0,0.9832173585891724,,,
54,model.layers.54.self_attn.kv_a_proj_with_mqa.weight,"(576, 7168)",4128768.0,42.294857025146484,176369.859375,0.00023980773403309286,-1.5306433851947077e-05,-0.001975615043193102,-15306434.0,0.020815037190914154,86.79888153076172,0.00023980766127351671,0.0,1.3078963092993945e-05,-0.0004385046486277133,4170.0078125,42843.57421875,9629480960.0,-0.0004385214706417173,448.06591796875,63.692081451416016,-0.00041586675797589123,0.6904296875,3.49468994140625,44.02734375,176.03076171875,255.99465942382812,4169.0107421875,"tensor(10.4696, device='cuda:0')","tensor(0.3428, device='cuda:0')","tensor(20146.1777, device='cuda:0')","tensor(816.6249, device='cuda:0')",0.028331391513347626,0.00025658152299001813,0.009490895085036755,3.1579926144331694e-05,0.03836767375469208,0.011807319708168507,,,
54,model.layers.54.self_attn.kv_b_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(20480, 512)","(32768, 512)",shape_mismatch
54,model.layers.54.self_attn.o_proj.weight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(7168, 12288)","(7168, 16384)",shape_mismatch
54,model.layers.54.self_attn.q_a_layernorm.weight,"(1536,)",1536.0,25.249483108520508,32.93028259277344,0.7667557597160339,0.5968024134635925,0.8010441660881042,0.7450305819511414,0.242671936750412,0.2536141276359558,0.9568549394607544,0.0,0.0,0.8806643486022949,0.6354600787162781,0.9665988683700562,8.74222183227539,-0.021787233650684357,1.1171875,0.3336661756038666,-0.0046491241082549095,0.0078125,0.0263671875,0.2880859375,0.7587890625,0.8986756801605225,0.304196298122406,"tensor(25.2495, device='cuda:0')","tensor(25.2495, device='cuda:0')","tensor(32.9303, device='cuda:0')","tensor(32.9303, device='cuda:0')",1.0,1.0,0.8806644678115845,0.8806644678115845,1.0,0.8806642293930054,,,
54,model.layers.54.self_attn.q_a_proj.weight,"(1536, 7168)",11010048.0,51.71743392944336,347355.125,0.00014888921577949077,-7.407286943816871e-07,0.020831696689128876,-3.555777220753953e-05,0.015586276538670063,104.68370819091797,0.000148889230331406,0.0,9.082612450583838e-06,0.0003759478568099439,6716.40234375,245204.984375,1607407894528.0,0.00037595711182802916,448.05712890625,82.61221313476562,0.00047074604663066566,1.2508125305175781,6.4779052734375,71.977783203125,208.00030517578125,287.989501953125,6715.7978515625,"tensor(8.6338, device='cuda:0')","tensor(0.0289, device='cuda:0')","tensor(55536.3008, device='cuda:0')","tensor(209.8562, device='cuda:0')",0.01822144165635109,3.77289870812092e-05,0.009662071242928505,0.0002381836820859462,0.025254052132368088,0.011706056073307991,,,
